# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
187,MH1187,"Ramrao Padmashri Institute of Engineering and Technology, Latur",Chemical Engineering,CAP2,SC,Female,Home University,Pune University (SPPU),58.26,396590,59000,30
187,MH1187,"Ramrao Padmashri Institute of Engineering and Technology, Latur",Chemical Engineering,CAP2,OBC,Female,Other Than Home University,RTM Nagpur University,54.58,431680,71000,90
187,MH1187,"Ramrao Padmashri Institute of Engineering and Technology, Latur",Chemical Engineering,CAP3,NT1,Female,State Level,SRTM Nanded University,59.81,382001,60000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Information Technology,CAP1,ST,Female,TFWS,Pune University (SPPU),57.51,404115,46000,30
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Information Technology,CAP2,NT2,Male,Home University,SRTM Nanded University,63.4,347879,47000,30
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Information Technology,CAP2,OPEN,Female,TFWS,Shivaji University Kolhapur,75.88,229521,48000,30
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Chemical Engineering,CAP3,OPEN,Male,Home University,Shivaji University Kolhapur,63.25,349487,48000,90
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Chemical Engineering,CAP2,VJ,Female,TFWS,Shivaji University Kolhapur,71.11,274746,47000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Chemical Engineering,CAP1,NT2,Female,Home University,SGB Amravati University,68.74,297146,61000,30
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Computer Engineering,CAP2,SC,Male,Other Than Home University,Shivaji University Kolhapur,55.78,420486,67000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Computer Engineering,CAP3,VJ,Female,State Level,Mumbai University,68.83,296615,66000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Computer Engineering,CAP2,EWS,Female,Home University,Mumbai University,78.61,203428,77000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Electronics and Telecommunication Engineering,CAP3,NT1,Male,TFWS,Mumbai University,67.75,306767,71000,30
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Electronics and Telecommunication Engineering,CAP3,SC,Male,TFWS,Mumbai University,71.06,275223,65000,120
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Electronics and Telecommunication Engineering,CAP3,OPEN,Male,Other Than Home University,Shivaji University Kolhapur,68.43,300390,62000,120
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Mechanical Engineering,CAP2,SC,Female,State Level,Shivaji University Kolhapur,71.05,275289,53000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Mechanical Engineering,CAP2,SC,Male,Home University,Mumbai University,59.98,380393,71000,60
188,MH1188,"Prof. Jijamata Appasaheb Institute of Technology, Panvel",Mechanical Engineering,CAP1,NT1,Female,State Level,RTM Nagpur University,58.5,394686,74000,90
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electronics and Telecommunication Engineering,CAP2,OPEN,Female,TFWS,SGB Amravati University,58.32,396174,53000,90
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electronics and Telecommunication Engineering,CAP2,NT1,Male,Other Than Home University,Pune University (SPPU),61.28,367946,78000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electronics and Telecommunication Engineering,CAP1,SC,Male,Home University,Pune University (SPPU),51.37,462280,69000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Chemical Engineering,CAP3,OPEN,Female,State Level,RTM Nagpur University,58.19,397625,67000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Chemical Engineering,CAP3,OBC,Female,TFWS,RTM Nagpur University,65.59,327251,48000,30
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Chemical Engineering,CAP2,NT2,Female,State Level,Mumbai University,61.39,366919,51000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electrical Engineering,CAP1,OBC,Female,Home University,SGB Amravati University,63.51,346799,77000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electrical Engineering,CAP1,SC,Female,Other Than Home University,Pune University (SPPU),70.15,283718,50000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Electrical Engineering,CAP2,SC,Male,Other Than Home University,Pune University (SPPU),56.3,415235,54000,30
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Mechanical Engineering,CAP3,EWS,Female,TFWS,Pune University (SPPU),55.63,421533,67000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Mechanical Engineering,CAP3,OPEN,Male,Home University,Mumbai University,69.85,286622,65000,120
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Mechanical Engineering,CAP2,OPEN,Male,State Level,SGB Amravati University,71.49,270857,66000,60
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Civil Engineering,CAP1,NT1,Female,TFWS,SGB Amravati University,72.27,263586,45000,90
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Civil Engineering,CAP3,VJ,Female,State Level,Shivaji University Kolhapur,70.19,283628,52000,30
189,MH1189,"Bhausaheb Balasaheb Institute of Technology and Management, Vasai",Civil Engineering,CAP2,OPEN,Male,TFWS,RTM Nagpur University,60.81,372406,58000,30
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Electronics and Telecommunication Engineering,CAP1,ST,Female,Other Than Home University,Pune University (SPPU),62.5,356702,61000,60
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Electronics and Telecommunication Engineering,CAP1,VJ,Male,State Level,RTM Nagpur University,59.1,388623,77000,90
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Electronics and Telecommunication Engineering,CAP1,VJ,Female,Home University,Pune University (SPPU),62.24,359000,55000,120
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Civil Engineering,CAP1,NT1,Male,TFWS,RTM Nagpur University,61.6,365195,60000,90
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Civil Engineering,CAP3,NT2,Female,Home University,SRTM Nanded University,69.73,287728,55000,120
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Civil Engineering,CAP2,OPEN,Female,TFWS,SRTM Nanded University,54.61,431315,71000,30
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Computer Engineering,CAP2,OBC,Male,Other Than Home University,SRTM Nanded University,78.56,203979,47000,120
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Computer Engineering,CAP3,SC,Female,State Level,RTM Nagpur University,67.87,305458,57000,60
190,MH1190,"Prof. Ramabai Bhausaheb College of Engineering and Management, Baramati",Computer Engineering,CAP3,OBC,Female,State Level,RTM Nagpur University,68.39,300622,71000,90
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Artificial Intelligence and Data Science,CAP2,NT2,Male,State Level,Mumbai University,88.85,106303,98000,60
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Artificial Intelligence and Data Science,CAP3,NT1,Female,Other Than Home University,SGB Amravati University,84.46,148123,93000,120
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Artificial Intelligence and Data Science,CAP1,VJ,Female,Home University,Pune University (SPPU),88.9,105947,105000,60
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Chemical Engineering,CAP1,NT1,Female,TFWS,Mumbai University,76.97,218994,99000,120
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Chemical Engineering,CAP2,SC,Male,Home University,Shivaji University Kolhapur,80.81,182804,83000,30
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Chemical Engineering,CAP2,VJ,Female,Other Than Home University,SRTM Nanded University,84.26,149968,94000,90
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Electronics and Telecommunication Engineering,CAP1,EWS,Female,State Level,SRTM Nanded University,86.94,124518,108000,30
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Electronics and Telecommunication Engineering,CAP1,NT1,Male,TFWS,Shivaji University Kolhapur,83.44,157719,87000,90
191,MH1191,"Gajanan Annasaheb College of Engineering, Bhandara",Electronics and Telecommunication Engineering,CAP3,OPEN,Female,Home University,SGB Amravati University,88.81,106629,105000,60
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Artificial Intelligence and Data Science,CAP3,NT1,Female,Home University,SRTM Nanded University,52.4,452483,47000,120
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Artificial Intelligence and Data Science,CAP2,ST,Female,State Level,Mumbai University,66.76,315853,51000,30
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Artificial Intelligence and Data Science,CAP3,EWS,Female,Home University,Mumbai University,56.22,416372,54000,60
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Civil Engineering,CAP2,OPEN,Female,Other Than Home University,SGB Amravati University,56.27,415458,56000,120
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Civil Engineering,CAP1,OPEN,Male,Other Than Home University,Pune University (SPPU),56.1,417398,66000,60
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Civil Engineering,CAP1,SC,Male,Other Than Home University,RTM Nagpur University,62.02,360932,78000,30
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Computer Engineering,CAP2,VJ,Female,Other Than Home University,Pune University (SPPU),55.69,421295,60000,60
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Computer Engineering,CAP1,SC,Male,TFWS,RTM Nagpur University,55.05,427090,73000,60
192,MH1192,"Anandrao Smt. College of Engineering and Management, Nanded",Computer Engineering,CAP2,OPEN,Female,Other Than Home University,Shivaji University Kolhapur,64.97,333199,79000,120
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Information Technology,CAP2,SC,Male,TFWS,Shivaji University Kolhapur,75.86,229749,103000,30
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Information Technology,CAP3,VJ,Male,Home University,Shivaji University Kolhapur,86.87,124842,91000,120
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Information Technology,CAP2,ST,Female,State Level,Shivaji University Kolhapur,67.64,307771,94000,90
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electrical Engineering,CAP2,NT1,Male,Other Than Home University,Shivaji University Kolhapur,74.9,238778,109000,30
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electrical Engineering,CAP3,EWS,Female,State Level,SRTM Nanded University,91.43,81823,78000,60
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electrical Engineering,CAP1,OPEN,Male,TFWS,RTM Nagpur University,89.64,98791,73000,60
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electronics and Telecommunication Engineering,CAP1,NT1,Male,Home University,RTM Nagpur University,85.69,136378,95000,30
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electronics and Telecommunication Engineering,CAP2,VJ,Female,Other Than Home University,Mumbai University,76.29,225606,101000,90
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Electronics and Telecommunication Engineering,CAP2,OBC,Male,TFWS,SRTM Nanded University,90.99,86013,89000,30
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Artificial Intelligence and Data Science,CAP3,NT2,Male,Home University,Mumbai University,83.63,155972,97000,30
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Artificial Intelligence and Data Science,CAP1,NT1,Female,Home University,Shivaji University Kolhapur,77.73,211760,75000,60
193,MH1193,"Karmaveer Dagadu Ramrao Polytechnic and Engineering College, Kolhapur",Artificial Intelligence and Data Science,CAP1,SC,Male,Home University,RTM Nagpur University,76.27,225685,108000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Civil Engineering,CAP3,VJ,Female,TFWS,SGB Amravati University,73.37,253364,86000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Civil Engineering,CAP3,EWS,Male,Other Than Home University,Shivaji University Kolhapur,86.91,124655,78000,120
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Civil Engineering,CAP1,ST,Female,Other Than Home University,SRTM Nanded University,68.44,300097,84000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Mechanical Engineering,CAP3,NT1,Female,TFWS,SGB Amravati University,87.53,118772,80000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Mechanical Engineering,CAP3,EWS,Male,Home University,Mumbai University,81.04,180603,80000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Mechanical Engineering,CAP2,OPEN,Male,State Level,Mumbai University,92.57,70639,96000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Computer Engineering,CAP3,NT2,Male,Other Than Home University,Mumbai University,88.02,113887,86000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Computer Engineering,CAP2,VJ,Male,TFWS,SGB Amravati University,76.13,227178,83000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Computer Engineering,CAP1,ST,Female,TFWS,Pune University (SPPU),83.1,160858,83000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Artificial Intelligence and Data Science,CAP3,SC,Male,Home University,SRTM Nanded University,83.72,154761,82000,120
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Artificial Intelligence and Data Science,CAP1,NT1,Female,Other Than Home University,Pune University (SPPU),76.91,219430,109000,30
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Artificial Intelligence and Data Science,CAP2,ST,Female,Other Than Home University,SRTM Nanded University,74.54,241923,82000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Electronics and Telecommunication Engineering,CAP3,NT1,Male,Other Than Home University,Pune University (SPPU),78.27,206898,105000,60
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Electronics and Telecommunication Engineering,CAP1,OBC,Female,Other Than Home University,RTM Nagpur University,76.23,226229,107000,90
194,MH1194,"Dhondiba Shri College of Engineering, Nanded",Electronics and Telecommunication Engineering,CAP3,SC,Female,Home University,SGB Amravati University,74.37,243525,94000,60
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Electrical Engineering,CAP2,NT1,Female,Home University,Mumbai University,84.32,149338,106000,60
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Electrical Engineering,CAP3,OBC,Male,State Level,Shivaji University Kolhapur,75.65,231361,73000,30
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Electrical Engineering,CAP3,OPEN,Female,TFWS,SGB Amravati University,86.54,127932,75000,120
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Computer Engineering,CAP3,VJ,Female,Other Than Home University,Shivaji University Kolhapur,79.61,193804,88000,30
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Computer Engineering,CAP2,VJ,Male,Other Than Home University,SRTM Nanded University,86.39,129514,71000,60
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Computer Engineering,CAP2,NT1,Male,State Level,SRTM Nanded University,90.18,93726,106000,90
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Civil Engineering,CAP1,EWS,Female,Other Than Home University,Shivaji University Kolhapur,89.58,99098,70000,60
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Civil Engineering,CAP1,NT2,Female,TFWS,SGB Amravati University,76.17,226584,78000,120
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Civil Engineering,CAP3,ST,Female,State Level,SRTM Nanded University,66.12,322114,75000,60
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Artificial Intelligence and Data Science,CAP2,OPEN,Male,Other Than Home University,Pune University (SPPU),89.41,100614,87000,120
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Artificial Intelligence and Data Science,CAP1,SC,Female,State Level,Mumbai University,76.3,225625,92000,90
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Artificial Intelligence and Data Science,CAP1,ST,Female,State Level,Pune University (SPPU),70.5,280615,80000,120
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Mechanical Engineering,CAP2,NT2,Male,State Level,Shivaji University Kolhapur,78.77,201854,98000,30
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Mechanical Engineering,CAP3,EWS,Male,Home University,SGB Amravati University,82.57,165995,74000,30
195,MH1195,"Kolhapur College of Engineering, Science and Technology",Mechanical Engineering,CAP3,SC,Female,TFWS,SGB Amravati University,75.86,229712,97000,120
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Civil Engineering,CAP2,VJ,Female,Home University,Pune University (SPPU),70.47,280746,79000,120
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Civil Engineering,CAP2,VJ,Female,Other Than Home University,RTM Nagpur University,72.03,265902,58000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Civil Engineering,CAP1,ST,Female,Home University,SGB Amravati University,44.57,526699,72000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Computer Engineering,CAP1,ST,Female,Home University,RTM Nagpur University,58.74,392457,47000,120
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Computer Engineering,CAP3,NT1,Female,TFWS,Pune University (SPPU),54.58,431781,61000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Computer Engineering,CAP3,OBC,Female,Other Than Home University,SGB Amravati University,58.7,392782,56000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Chemical Engineering,CAP1,NT2,Female,Home University,Mumbai University,62.11,360278,67000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Chemical Engineering,CAP2,EWS,Female,TFWS,Shivaji University Kolhapur,64.24,339994,68000,60
196,MH1196,"Yashwantrao Appasaheb Institute of Technology and Management, Yavatmal",Chemical Engineering,CAP3,VJ,Male,Other Than Home University,RTM Nagpur University,55.12,426822,60000,30
197,MH1197,Aurangabad Institute of Technology,Computer Engineering,CAP2,SC,Male,State Level,Pune University (SPPU),87.98,114586,106000,120
197,MH1197,Aurangabad Institute of Technology,Computer Engineering,CAP3,SC,Male,Home University,SGB Amravati University,82.99,161715,106000,90
197,MH1197,Aurangabad Institute of Technology,Computer Engineering,CAP1,EWS,Female,State Level,Mumbai University,89.33,101863,70000,120
197,MH1197,Aurangabad Institute of Technology,Chemical Engineering,CAP2,NT1,Female,State Level,Pune University (SPPU),78.74,202286,109000,90
197,MH1197,Aurangabad Institute of Technology,Chemical Engineering,CAP3,OPEN,Male,TFWS,Shivaji University Kolhapur,89.09,103704,89000,90
197,MH1197,Aurangabad Institute of Technology,Chemical Engineering,CAP2,SC,Female,TFWS,SRTM Nanded University,77.89,210263,106000,60
197,MH1197,Aurangabad Institute of Technology,Information Technology,CAP3,OPEN,Female,Other Than Home University,SRTM Nanded University,80.95,181410,76000,120
197,MH1197,Aurangabad Institute of Technology,Information Technology,CAP1,VJ,Female,Other Than Home University,Mumbai University,89.47,100311,85000,90
197,MH1197,Aurangabad Institute of Technology,Information Technology,CAP1,NT2,Female,Home University,SRTM Nanded University,90.0,95415,75000,90
197,MH1197,Aurangabad Institute of Technology,Electronics and Telecommunication Engineering,CAP2,ST,Male,TFWS,Mumbai University,68.24,301744,103000,60
197,MH1197,Aurangabad Institute of Technology,Electronics and Telecommunication Engineering,CAP2,NT1,Male,Other Than Home University,Mumbai University,89.12,103369,80000,90
197,MH1197,Aurangabad Institute of Technology,Electronics and Telecommunication Engineering,CAP2,SC,Female,TFWS,SGB Amravati University,82.41,167536,78000,120
198,MH1198,Pandharpur Institute of Technology,Mechanical Engineering,CAP3,NT1,Male,Home University,SGB Amravati University,74.97,238254,92000,60
198,MH1198,Pandharpur Institute of Technology,Mechanical Engineering,CAP2,VJ,Male,TFWS,Shivaji University Kolhapur,75.62,231673,79000,30
198,MH1198,Pandharpur Institute of Technology,Mechanical Engineering,CAP1,ST,Male,State Level,Pune University (SPPU),66.66,316985,83000,90
198,MH1198,Pandharpur Institute of Technology,Civil Engineering,CAP3,EWS,Male,State Level,RTM Nagpur University,81.81,173188,100000,90
198,MH1198,Pandharpur Institute of Technology,Civil Engineering,CAP3,VJ,Male,Other Than Home University,Shivaji University Kolhapur,79.91,191227,76000,60
198,MH1198,Pandharpur Institute of Technology,Civil Engineering,CAP3,NT1,Male,Other Than Home University,SRTM Nanded University,80.44,186303,71000,60
198,MH1198,Pandharpur Institute of Technology,Artificial Intelligence and Data Science,CAP1,EWS,Male,TFWS,Shivaji University Kolhapur,88.81,106421,73000,60
198,MH1198,Pandharpur Institute of Technology,Artificial Intelligence and Data Science,CAP3,ST,Male,Other Than Home University,SRTM Nanded University,70.24,283181,92000,30
198,MH1198,Pandharpur Institute of Technology,Artificial Intelligence and Data Science,CAP2,NT1,Female,TFWS,Shivaji University Kolhapur,89.97,95500,98000,30
198,MH1198,Pandharpur Institute of Technology,Computer Engineering,CAP2,OPEN,Female,State Level,SGB Amravati University,82.97,162020,106000,120
198,MH1198,Pandharpur Institute of Technology,Computer Engineering,CAP1,SC,Male,TFWS,Mumbai University,75.98,228410,70000,90
198,MH1198,Pandharpur Institute of Technology,Computer Engineering,CAP3,VJ,Male,State Level,Shivaji University Kolhapur,79.49,195269,108000,30
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electronics and Telecommunication Engineering,CAP1,OPEN,Female,Other Than Home University,SGB Amravati University,91.27,83100,81000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electronics and Telecommunication Engineering,CAP2,VJ,Female,Home University,Mumbai University,78.84,201172,100000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electronics and Telecommunication Engineering,CAP1,NT2,Female,State Level,SGB Amravati University,75.94,228695,70000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Civil Engineering,CAP2,OBC,Male,Home University,Pune University (SPPU),79.49,195309,74000,90
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Civil Engineering,CAP3,EWS,Male,State Level,Shivaji University Kolhapur,84.46,147899,76000,90
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Civil Engineering,CAP1,OPEN,Male,Home University,SRTM Nanded University,86.98,123691,109000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electrical Engineering,CAP1,VJ,Male,Other Than Home University,Mumbai University,72.8,258592,108000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electrical Engineering,CAP2,EWS,Female,Other Than Home University,SRTM Nanded University,79.98,190268,94000,60
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Electrical Engineering,CAP1,NT1,Female,TFWS,Pune University (SPPU),81.48,176251,80000,120
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Computer Engineering,CAP2,VJ,Female,Other Than Home University,SGB Amravati University,79.78,192373,90000,90
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Computer Engineering,CAP3,OBC,Male,Home University,SRTM Nanded University,81.95,171499,86000,90
199,MH1199,"Sopanrao Shree Institute of Engineering and Technology, Mumbai",Computer Engineering,CAP1,SC,Male,Other Than Home University,Shivaji University Kolhapur,86.9,124571,74000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Information Technology,CAP3,OBC,Male,State Level,SRTM Nanded University,61.42,366611,78000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Information Technology,CAP3,VJ,Male,Home University,SRTM Nanded University,61.36,367508,58000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Information Technology,CAP3,OBC,Female,Other Than Home University,SRTM Nanded University,71.14,274501,70000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Computer Engineering,CAP3,NT1,Female,TFWS,Mumbai University,56.97,408854,51000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Computer Engineering,CAP3,OBC,Male,TFWS,SGB Amravati University,67.0,313644,77000,120
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Computer Engineering,CAP3,OBC,Female,Home University,Pune University (SPPU),57.38,405302,60000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electrical Engineering,CAP3,VJ,Female,Home University,Pune University (SPPU),63.41,347886,62000,90
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electrical Engineering,CAP3,ST,Female,TFWS,SGB Amravati University,55.31,424849,69000,90
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electrical Engineering,CAP3,OPEN,Female,TFWS,SGB Amravati University,63.36,348201,55000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electronics and Telecommunication Engineering,CAP1,NT1,Male,State Level,Pune University (SPPU),68.74,297110,59000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electronics and Telecommunication Engineering,CAP1,EWS,Female,State Level,SRTM Nanded University,77.95,209757,64000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Electronics and Telecommunication Engineering,CAP2,VJ,Male,TFWS,RTM Nagpur University,71.71,268954,54000,60
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Civil Engineering,CAP3,OPEN,Male,State Level,SRTM Nanded University,71.7,269128,66000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Civil Engineering,CAP1,SC,Female,Other Than Home University,Pune University (SPPU),54.22,435282,55000,30
200,MH1200,"Keshavrao Yashwantrao Polytechnic and Engineering College, Karad",Civil Engineering,CAP1,VJ,Male,TFWS,Mumbai University,67.89,305296,48000,30
201,MH1201,Aurangabad College of Engineering and Technology,Electrical Engineering,CAP2,OPEN,Female,TFWS,Pune University (SPPU),59.68,383331,46000,30
201,MH1201,Aurangabad College of Engineering and Technology,Electrical Engineering,CAP2,NT1,Male,Home University,Mumbai University,69.72,288068,69000,60
201,MH1201,Aurangabad College of Engineering and Technology,Electrical Engineering,CAP3,OBC,Female,Home University,SRTM Nanded University,55.58,422147,56000,60
201,MH1201,Aurangabad College of Engineering and Technology,Artificial Intelligence and Data Science,CAP1,SC,Female,Other Than Home University,RTM Nagpur University,66.3,320523,46000,120
201,MH1201,Aurangabad College of Engineering and Technology,Artificial Intelligence and Data Science,CAP2,ST,Female,State Level,SRTM Nanded University,45.25,520260,54000,90
201,MH1201,Aurangabad College of Engineering and Technology,Artificial Intelligence and Data Science,CAP3,NT2,Male,TFWS,RTM Nagpur University,75.91,229195,54000,30
